transaction_id,date,year,month,day,product,commodity_category,hs_code,quantity,unit,unit_price,trade_value,market_price,price_deviation,exporter_company,exporter_country,export_port,importer_company,importer_country,import_port,shipping_route,distance_km,transport_mode,vessel_id,port_calls,port_activity_index,cargo_volume,shipment_duration_days,trade_frequency_30d,company_risk_score,route_anomaly,fraud_label
TXN00335,2024-06-06,2024,6,6,Aluminum,Metal,760110,3935,tons,2527.0,9943745.0,2400,0.0529,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO8424286,4,1.31,71814,20,7,0.77,0,0
TXN00336,2024-02-26,2024,2,26,CrudeOil,Energy,270900,2778,tons,79.18,219962.04,75,0.0557,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO3207193,5,1.45,69451,33,10,0.14,1,0
TXN00337,2024-05-11,2024,5,11,Aluminum,Metal,760110,3489,tons,2624.5,9156880.5,2400,0.0935,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO8620280,4,1.26,123289,34,19,0.18,0,0
TXN00338,2024-03-21,2024,3,21,Copper,Metal,740311,2263,tons,24909.84,56370967.92,8500,1.9306,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO4274645,6,0.82,79165,20,28,0.17,1,2
TXN00339,2024-01-12,2024,1,12,Copper,Metal,740311,2337,tons,8209.7,19186068.9,8500,-0.0342,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO9299519,8,1.22,111030,17,5,0.85,0,0
TXN00340,2024-03-14,2024,3,14,Wheat,Agriculture,100199,2967,tons,292.88,868974.96,300,-0.0237,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO8570157,7,1.8,90625,16,1,0.15,0,0
TXN00341,2024-06-13,2024,6,13,Copper,Metal,740311,2434,tons,7662.09,18649527.06,8500,-0.0986,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO7329110,1,1.29,127206,20,2,0.64,0,0
TXN00342,2024-02-04,2024,2,4,Copper,Metal,740311,2916,tons,4294.53,12522849.48,8500,-0.4948,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO5263906,5,0.95,105042,19,16,0.78,0,2
TXN00343,2024-01-22,2024,1,22,Aluminum,Metal,760110,861,tons,2678.14,2305878.54,2400,0.1159,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO3105895,8,1.05,134353,12,18,0.41,0,0
TXN00344,2024-02-09,2024,2,9,Wheat,Agriculture,100199,2993,tons,331.96,993556.28,300,0.1065,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO5445551,7,1.46,134848,22,18,0.62,0,0
TXN00345,2024-04-23,2024,4,23,Copper,Metal,740311,2054,tons,8668.82,17805756.28,8500,0.0199,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO4086030,7,1.5,33842,16,2,0.87,0,0
TXN00346,2024-03-05,2024,3,5,Wheat,Agriculture,100199,3934,tons,169.72,667678.48,300,-0.4343,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO1827282,5,0.97,25161,10,27,0.93,0,2
TXN00347,2024-06-21,2024,6,21,Steel,Metal,720712,1335,tons,563.21,751885.35,520,0.0831,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO1992931,4,1.49,95950,8,12,0.26,0,0
TXN00348,2024-06-08,2024,6,8,Wheat,Agriculture,100199,3891,tons,278.04,1081853.64,300,-0.0732,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO3830147,1,1.54,116155,33,15,0.76,0,0
TXN00349,2024-04-11,2024,4,11,CrudeOil,Energy,270900,2766,tons,73.11,202222.26,75,-0.0252,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO4086150,7,1.57,145713,20,13,0.07,0,0
TXN00350,2024-02-20,2024,2,20,Steel,Metal,720712,855,tons,587.9,502654.5,520,0.1306,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO4650929,3,1.08,149706,11,14,0.32,0,0
TXN00351,2024-05-11,2024,5,11,Aluminum,Metal,760110,2358,tons,2270.53,5353909.74,2400,-0.0539,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO5583230,1,1.57,65421,22,5,0.74,0,0
TXN00352,2024-03-08,2024,3,8,Aluminum,Metal,760110,2956,tons,2709.0,8007804.0,2400,0.1288,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO2590914,3,1.66,149106,27,12,0.76,0,0
TXN00353,2024-05-03,2024,5,3,Aluminum,Metal,760110,3940,tons,2813.3,11084402.0,2400,0.1722,AusMetal,Australia,Perth,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO1909582,8,1.09,55259,9,18,0.45,0,0
TXN00354,2024-03-23,2024,3,23,Wheat,Agriculture,100199,3715,tons,327.95,1218334.25,300,0.0932,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO9762289,3,1.12,107342,14,22,0.95,1,0
TXN00355,2024-06-18,2024,6,18,Copper,Metal,740311,1833,tons,9347.21,17133435.93,8500,0.0997,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO8988339,4,1.51,65393,11,25,0.64,0,0
TXN00356,2024-05-27,2024,5,27,CrudeOil,Energy,270900,2503,tons,215.26,538795.78,75,1.8701,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO4175809,3,1.32,51709,30,12,0.31,0,2
TXN00357,2024-03-05,2024,3,5,Aluminum,Metal,760110,3598,tons,2706.42,9737699.16,2400,0.1277,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO4097758,6,1.64,125580,9,11,0.14,0,0
TXN00358,2024-04-18,2024,4,18,Copper,Metal,740311,1196,tons,7721.54,9234961.84,8500,-0.0916,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO5459746,3,1.59,74488,25,8,0.33,0,0
TXN00359,2024-01-23,2024,1,23,Wheat,Agriculture,100199,1808,tons,312.69,565343.52,300,0.0423,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO5488553,4,1.38,125509,6,14,0.38,0,0
TXN00360,2024-04-09,2024,4,9,Wheat,Agriculture,100199,2422,tons,317.46,768888.12,300,0.0582,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO9403489,4,1.77,66514,15,15,0.88,1,0
TXN00361,2024-06-11,2024,6,11,Wheat,Agriculture,100199,2148,tons,344.38,739728.24,300,0.1479,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO2567780,2,0.87,127873,22,18,0.32,0,0
TXN00362,2024-06-08,2024,6,8,Copper,Metal,740311,858,tons,2831.26,2429221.08,8500,-0.6669,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO8486949,2,1.65,119514,29,26,0.57,0,2
TXN00363,2024-04-01,2024,4,1,Steel,Metal,720712,1011,tons,529.47,535294.17,520,0.0182,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO4003387,4,0.71,107536,28,22,0.41,0,0
TXN00364,2024-01-04,2024,1,4,CrudeOil,Energy,270900,2155,tons,80.87,174274.85,75,0.0783,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Shanghai-Singapore-Chennai,5600,Sea,IMO4474738,8,1.12,48687,7,1,0.5,0,0
TXN00365,2024-03-16,2024,3,16,CrudeOil,Energy,270900,3120,tons,72.32,225638.4,75,-0.0357,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO3765193,8,1.1,59448,8,10,0.36,0,0
TXN00366,2024-03-06,2024,3,6,CrudeOil,Energy,270900,1857,tons,260.83,484361.31,75,2.4777,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO3494946,5,1.75,110649,24,14,0.44,0,2
TXN00367,2024-03-23,2024,3,23,Wheat,Agriculture,100199,1270,tons,318.65,404685.5,300,0.0622,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO6447135,7,0.97,137493,26,17,0.79,0,0
TXN00368,2024-06-17,2024,6,17,Steel,Metal,720712,877,tons,615.18,539512.86,520,0.183,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO9198869,6,1.76,36811,35,5,0.66,0,0
TXN00369,2024-03-24,2024,3,24,Steel,Metal,720712,2562,tons,198.45,508428.9,520,-0.6184,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO7136821,7,1.42,116408,6,20,0.71,0,2
TXN00370,2024-01-30,2024,1,30,CrudeOil,Energy,270900,1717,tons,77.52,133101.84,75,0.0336,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-Shanghai,17000,Sea,IMO3649057,3,1.45,131246,27,3,0.75,0,0
TXN00371,2024-06-07,2024,6,7,Steel,Metal,720712,3022,tons,597.69,1806219.18,520,0.1494,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO6192188,2,1.76,82158,35,28,0.36,0,0
TXN00372,2024-02-13,2024,2,13,Wheat,Agriculture,100199,1676,tons,307.98,516174.48,300,0.0266,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO6541074,6,1.27,122304,16,23,0.2,0,0
TXN00373,2024-03-31,2024,3,31,Wheat,Agriculture,100199,3163,tons,320.96,1015196.48,300,0.0699,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO9278048,7,1.33,140296,24,30,0.89,0,0
TXN00374,2024-03-07,2024,3,7,CrudeOil,Energy,270900,3386,tons,84.3,285439.8,75,0.124,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO9912835,5,1.55,119230,22,19,0.46,0,0
TXN00375,2024-05-23,2024,5,23,Steel,Metal,720712,3047,tons,605.64,1845385.08,520,0.1647,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO7273099,4,1.66,110509,16,29,0.34,0,0
TXN00376,2024-05-02,2024,5,2,Copper,Metal,740311,3443,tons,25846.79,88990497.97,8500,2.0408,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO7273178,4,1.16,138893,17,2,0.44,0,2
TXN00377,2024-02-15,2024,2,15,Copper,Metal,740311,3786,tons,9482.6,35901123.6,8500,0.1156,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO9791752,2,1.38,38754,6,13,0.49,0,0
TXN00378,2024-06-17,2024,6,17,Aluminum,Metal,760110,2285,tons,2762.21,6311649.85,2400,0.1509,HuaxinSteel,China,Shanghai,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO9617617,8,1.41,143063,6,4,0.72,0,0
TXN00379,2024-06-01,2024,6,1,Wheat,Agriculture,100199,3645,tons,297.85,1085663.25,300,-0.0072,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO2877545,3,1.23,38567,13,7,0.91,0,0
TXN00380,2024-05-18,2024,5,18,Copper,Metal,740311,2350,tons,2744.45,6449457.5,8500,-0.6771,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO8801115,2,1.62,77086,32,11,0.93,0,2
TXN00381,2024-02-03,2024,2,3,CrudeOil,Energy,270900,3976,tons,34.81,138404.56,75,-0.5359,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Valparaiso-Shanghai,17000,Sea,IMO6548078,1,1.36,131623,35,21,0.13,0,2
TXN00382,2024-01-20,2024,1,20,Wheat,Agriculture,100199,3736,tons,314.92,1176541.12,300,0.0497,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO6604876,1,1.03,148221,27,29,0.32,0,0
TXN00383,2024-02-23,2024,2,23,Aluminum,Metal,760110,2467,tons,2431.23,5997844.41,2400,0.013,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO2205930,5,0.85,131466,31,5,0.31,0,0
TXN00384,2024-03-01,2024,3,1,CrudeOil,Energy,270900,3582,tons,88.09,315538.38,75,0.1745,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO4100592,7,1.24,49548,26,15,0.22,0,0
TXN00385,2024-06-02,2024,6,2,CrudeOil,Energy,270900,1093,tons,68.42,74783.06,75,-0.0877,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO3054295,7,1.4,147005,28,4,0.67,0,0
TXN00386,2024-05-31,2024,5,31,Steel,Metal,720712,1660,tons,587.31,974934.6,520,0.1294,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO2786114,6,1.32,134405,25,18,0.61,1,0
TXN00387,2024-05-25,2024,5,25,CrudeOil,Energy,270900,1273,tons,89.53,113971.69,75,0.1937,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO7020258,2,1.71,38218,35,26,0.29,0,0
TXN00388,2024-06-29,2024,6,29,Wheat,Agriculture,100199,2506,tons,333.18,834949.08,300,0.1106,AndesMining,Chile,Valparaiso,JiangsuCopper,China,Shanghai,Houston-Alexandria,11500,Sea,IMO6630935,2,0.96,54182,19,3,0.75,0,0
TXN00389,2024-05-12,2024,5,12,Wheat,Agriculture,100199,1568,tons,336.19,527145.92,300,0.1206,AgriGrain,USA,Houston,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO4477121,3,1.33,53773,7,11,0.9,0,0
TXN00390,2024-01-17,2024,1,17,CrudeOil,Energy,270900,2456,tons,86.19,211682.64,75,0.1492,PetroGlobal,UAE,Dubai,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO2127903,7,1.76,141549,8,12,0.22,0,0
TXN00391,2024-04-06,2024,4,6,Wheat,Agriculture,100199,1094,tons,356.85,390393.9,300,0.1895,HuaxinSteel,China,Shanghai,EuroEnergy,Germany,Hamburg,Shanghai-Singapore-Chennai,5600,Sea,IMO4364681,3,1.25,74275,26,16,0.74,0,0
TXN00392,2024-02-24,2024,2,24,Wheat,Agriculture,100199,1348,tons,300.63,405249.24,300,0.0021,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO3952312,2,1.27,51709,8,2,0.47,0,0
TXN00393,2024-01-15,2024,1,15,CrudeOil,Energy,270900,1720,tons,78.19,134486.8,75,0.0425,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO4726901,5,1.67,70506,12,21,0.59,0,0
TXN00394,2024-02-15,2024,2,15,CrudeOil,Energy,270900,2552,tons,70.38,179609.76,75,-0.0616,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO8130303,7,1.08,38447,25,29,0.56,0,0
TXN00395,2024-05-05,2024,5,5,Aluminum,Metal,760110,1589,tons,2861.74,4547304.86,2400,0.1924,AndesMining,Chile,Valparaiso,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO7837378,1,1.57,135299,23,16,0.93,0,0
TXN00396,2024-04-11,2024,4,11,Steel,Metal,720712,3002,tons,614.87,1845839.74,520,0.1824,PetroGlobal,UAE,Dubai,DeltaFoods,Egypt,Alexandria,Valparaiso-UAE-Singapore-Shanghai,22000,Sea,IMO3758727,6,0.83,117430,9,27,0.37,1,0
TXN00397,2024-03-03,2024,3,3,Steel,Metal,720712,3065,tons,566.48,1736261.2,520,0.0894,AgriGrain,USA,Houston,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO9593363,4,1.16,90416,23,12,0.73,0,0
TXN00398,2024-01-16,2024,1,16,CrudeOil,Energy,270900,2352,tons,81.32,191264.64,75,0.0843,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO9840911,2,1.74,99494,26,18,0.71,1,0
TXN00399,2024-01-31,2024,1,31,Copper,Metal,740311,3119,tons,7951.82,24801726.58,8500,-0.0645,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO7394109,7,1.66,24729,25,15,0.32,0,0
TXN00400,2024-04-06,2024,4,6,Wheat,Agriculture,100199,3604,tons,295.3,1064261.2,300,-0.0157,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Perth-Yokohama,7800,Sea,IMO6136784,4,0.77,112400,13,28,0.14,0,0
TXN00401,2024-04-19,2024,4,19,Wheat,Agriculture,100199,2314,tons,159.52,369129.28,300,-0.4683,AndesMining,Chile,Valparaiso,DeltaFoods,Egypt,Alexandria,Shanghai-Singapore-Chennai,5600,Sea,IMO9653751,6,1.49,30518,9,26,0.52,0,2
TXN00402,2024-01-12,2024,1,12,Steel,Metal,720712,2584,tons,553.8,1431019.2,520,0.065,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Perth-Malaysia-Indonesia-Yokohama,12000,Sea,IMO9094905,4,1.42,95651,21,22,0.76,1,0
TXN00403,2024-01-25,2024,1,25,Steel,Metal,720712,3816,tons,538.64,2055450.24,520,0.0358,AgriGrain,USA,Houston,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO8584080,8,1.51,56811,29,28,0.23,0,0
TXN00404,2024-04-15,2024,4,15,Copper,Metal,740311,1079,tons,10096.95,10894609.05,8500,0.1879,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Dubai-Hamburg,6100,Sea,IMO4511960,2,1.19,53296,5,19,0.73,0,0
TXN00405,2024-06-26,2024,6,26,Wheat,Agriculture,100199,3673,tons,351.49,1291022.77,300,0.1716,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO2629091,4,1.63,22684,28,22,0.44,0,0
TXN00406,2024-05-19,2024,5,19,Steel,Metal,720712,3250,tons,596.09,1937292.5,520,0.1463,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Perth-Yokohama,7800,Sea,IMO9735794,3,0.75,85981,18,12,0.71,0,0
TXN00407,2024-06-26,2024,6,26,Aluminum,Metal,760110,3344,tons,2658.48,8889957.12,2400,0.1077,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO3805646,8,0.9,100414,10,21,0.74,0,0
TXN00408,2024-02-28,2024,2,28,Aluminum,Metal,760110,967,tons,2683.21,2594664.07,2400,0.118,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO3394274,3,1.23,82961,27,26,0.61,0,0
TXN00409,2024-03-03,2024,3,3,Steel,Metal,720712,1877,tons,471.86,885681.22,520,-0.0926,PetroGlobal,UAE,Dubai,NipponAlloys,Japan,Yokohama,Dubai-Hamburg,6100,Sea,IMO6617946,4,1.54,45424,24,25,0.65,0,0
TXN00410,2024-02-21,2024,2,21,CrudeOil,Energy,270900,2553,tons,70.2,179220.6,75,-0.064,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Dubai-Hamburg,6100,Sea,IMO7720123,4,0.81,32113,19,29,0.14,0,0
TXN00411,2024-03-15,2024,3,15,CrudeOil,Energy,270900,2527,tons,69.62,175929.74,75,-0.0717,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO1264689,4,1.54,138503,23,5,0.8,0,0
TXN00412,2024-05-23,2024,5,23,Steel,Metal,720712,1899,tons,527.52,1001760.48,520,0.0145,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO7663678,6,1.31,64139,22,3,0.09,0,0
TXN00413,2024-04-01,2024,4,1,Aluminum,Metal,760110,2309,tons,1275.02,2944021.18,2400,-0.4687,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO7978115,2,1.65,131567,31,24,0.56,0,2
TXN00414,2024-04-07,2024,4,7,Wheat,Agriculture,100199,1508,tons,145.95,220092.6,300,-0.5135,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO1545717,5,1.16,29909,33,25,0.52,0,2
TXN00415,2024-02-04,2024,2,4,Wheat,Agriculture,100199,3645,tons,340.0,1239300.0,300,0.1333,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO3363180,6,1.04,71694,23,21,0.3,0,0
TXN00416,2024-03-17,2024,3,17,Aluminum,Metal,760110,1069,tons,2562.05,2738831.45,2400,0.0675,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Houston-Alexandria,11500,Sea,IMO4101185,6,1.09,144419,11,29,0.47,0,0
TXN00417,2024-04-19,2024,4,19,Wheat,Agriculture,100199,1235,tons,353.78,436918.3,300,0.1793,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Valparaiso-Shanghai,17000,Sea,IMO2411456,8,1.56,57753,21,10,0.05,0,0
TXN00418,2024-04-03,2024,4,3,Steel,Metal,720712,1846,tons,255.83,472262.18,520,-0.508,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO1057623,1,1.11,29111,15,28,0.92,0,2
TXN00419,2024-05-10,2024,5,10,CrudeOil,Energy,270900,2639,tons,78.3,206633.7,75,0.044,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Valparaiso-Shanghai,17000,Sea,IMO5753677,2,0.91,101449,8,16,0.26,0,0
TXN00420,2024-03-24,2024,3,24,Steel,Metal,720712,885,tons,487.24,431207.4,520,-0.063,AusMetal,Australia,Perth,DeltaFoods,Egypt,Alexandria,Perth-Yokohama,7800,Sea,IMO2885389,1,1.75,112367,34,1,0.86,0,0
TXN00421,2024-02-07,2024,2,7,Copper,Metal,740311,3646,tons,9145.44,33344274.24,8500,0.0759,AgriGrain,USA,Houston,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO2193092,5,1.05,36940,8,23,0.33,0,0
TXN00422,2024-01-16,2024,1,16,Copper,Metal,740311,3790,tons,9032.79,34234274.1,8500,0.0627,HuaxinSteel,China,Shanghai,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO3784715,6,0.88,132849,5,5,0.21,0,0
TXN00423,2024-01-03,2024,1,3,Copper,Metal,740311,2129,tons,10042.07,21379567.03,8500,0.1814,AndesMining,Chile,Valparaiso,NipponAlloys,Japan,Yokohama,Valparaiso-Shanghai,17000,Sea,IMO5253326,4,1.41,137048,26,1,0.22,0,0
TXN00424,2024-02-08,2024,2,8,Steel,Metal,720712,1335,tons,483.04,644858.4,520,-0.0711,AusMetal,Australia,Perth,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO3825549,3,1.04,35856,27,21,0.9,0,0
TXN00425,2024-06-27,2024,6,27,Aluminum,Metal,760110,3957,tons,2671.68,10571837.76,2400,0.1132,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Perth-Yokohama,7800,Sea,IMO7928123,4,1.71,148757,8,6,0.25,0,0
TXN00426,2024-02-05,2024,2,5,CrudeOil,Energy,270900,2582,tons,72.08,186110.56,75,-0.0389,PetroGlobal,UAE,Dubai,BharatMetals,India,Chennai,Dubai-Hamburg,6100,Sea,IMO6145109,5,0.91,54068,11,15,0.54,0,0
TXN00427,2024-04-20,2024,4,20,CrudeOil,Energy,270900,3257,tons,79.69,259550.33,75,0.0625,HuaxinSteel,China,Shanghai,NipponAlloys,Japan,Yokohama,Houston-Alexandria,11500,Sea,IMO8022690,3,0.71,123558,22,21,0.56,0,0
TXN00428,2024-01-22,2024,1,22,Wheat,Agriculture,100199,3227,tons,305.61,986203.47,300,0.0187,HuaxinSteel,China,Shanghai,JiangsuCopper,China,Shanghai,Shanghai-Singapore-Chennai,5600,Sea,IMO4758439,2,1.65,92215,27,16,0.69,0,0
TXN00429,2024-02-20,2024,2,20,CrudeOil,Energy,270900,2361,tons,71.91,169779.51,75,-0.0412,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO4104894,4,1.75,71385,22,6,0.12,0,0
TXN00430,2024-02-10,2024,2,10,Wheat,Agriculture,100199,3446,tons,315.68,1087833.28,300,0.0523,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Perth-Yokohama,7800,Sea,IMO9788138,2,0.73,97023,33,21,0.61,0,0
TXN00431,2024-01-09,2024,1,9,Steel,Metal,720712,3405,tons,1481.28,5043758.4,520,1.8486,AndesMining,Chile,Valparaiso,BharatMetals,India,Chennai,Houston-Alexandria,11500,Sea,IMO9570382,4,1.54,52814,11,10,0.06,0,2
TXN00432,2024-03-29,2024,3,29,CrudeOil,Energy,270900,3967,tons,72.03,285743.01,75,-0.0396,AusMetal,Australia,Perth,BharatMetals,India,Chennai,Shanghai-Singapore-Chennai,5600,Sea,IMO2342055,4,1.38,119523,18,24,0.36,0,0
TXN00433,2024-01-12,2024,1,12,Copper,Metal,740311,2441,tons,9124.39,22272635.99,8500,0.0735,PetroGlobal,UAE,Dubai,EuroEnergy,Germany,Hamburg,Dubai-Hamburg,6100,Sea,IMO5141263,7,1.73,127070,16,12,0.49,0,0
TXN00434,2024-06-29,2024,6,29,Aluminum,Metal,760110,1076,tons,2830.7,3045833.2,2400,0.1795,AusMetal,Australia,Perth,EuroEnergy,Germany,Hamburg,Houston-Alexandria,11500,Sea,IMO6947869,1,1.11,72195,12,22,0.4,0,0
TXN00435,2024-04-21,2024,4,21,Wheat,Agriculture,100199,2637,tons,337.44,889829.28,300,0.1248,AgriGrain,USA,Houston,JiangsuCopper,China,Shanghai,Shanghai-Dubai-Turkey-Chennai,9100,Sea,IMO9800212,3,1.62,60150,12,28,0.83,1,0
